name,address,phone_number,website,type,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday
Les Saveurs d'Atlas,"30 Av. Jean Jaurès, Gentilly",09 83 08 07 91,http://www.lessaveursdatlasgentilly.fr/,restaurant,Monday: Closed,"Tuesday: 12:00 – 3:00 PM, 7:00 – 11:00 PM","Wednesday: 12:00 – 3:00 PM, 7:00 – 11:00 PM","Thursday: 12:00 – 3:00 PM, 7:00 – 11:00 PM","Friday: 12:00 – 3:00 PM, 7:00 – 11:00 PM","Saturday: 12:00 – 3:00 PM, 7:00 – 11:00 PM","Sunday: 12:00 – 3:00 PM, 7:00 – 11:00 PM"
Resto Pizza,"15 Av. Laplace, Arcueil",01 46 16 06 65,https://www.resto-pizza.fr/,meal_takeaway,Monday: 11:00 AM – 12:00 AM,Tuesday: 11:00 AM – 12:00 AM,Wednesday: 11:00 AM – 12:00 AM,Thursday: 11:00 AM – 12:00 AM,Friday: 11:00 AM – 12:00 AM,Saturday: 11:00 AM – 12:00 AM,Sunday: 11:00 AM – 12:00 AM
L'Ateliers des Saisons - Montrouge,"Hôtel Mercure, 13 Rue François Ory, Montrouge",01 58 07 11 01,https://restaurants.accorhotels.com/gb/restaurant-0374_R001-my-restaurant-montrouge.shtml,restaurant,"Monday: 12:00 – 2:00 PM, 7:00 – 10:00 PM","Tuesday: 12:00 – 2:00 PM, 7:00 – 10:00 PM","Wednesday: 12:00 – 2:00 PM, 7:00 – 10:00 PM","Thursday: 12:00 – 2:00 PM, 7:00 – 10:00 PM","Friday: 12:00 – 2:00 PM, 7:00 – 10:00 PM",Saturday: Closed,Sunday: Closed
Bar Restaurant Chez Kiki,"4 Rue Robert Degert, Ivry-sur-Seine",Not Available,Not Available,bar,Monday: 8:00 AM – 8:00 PM,Tuesday: 9:00 AM – 9:00 PM,Wednesday: 9:00 AM – 9:00 PM,Thursday: 9:00 AM – 9:00 PM,Friday: 9:00 AM – 9:00 PM,Saturday: 9:00 AM – 9:00 PM,Sunday: Closed
Le Kuzu,"3 bis Av. de Stalingrad, Villejuif",01 55 53 37 67,http://www.lekuzu-restaurant.fr/,restaurant,Monday: 8:00 AM – 10:30 PM,Tuesday: 8:00 AM – 10:30 PM,Wednesday: 8:00 AM – 10:30 PM,Thursday: 8:00 AM – 10:30 PM,Friday: 8:00 AM – 10:30 PM,Saturday: 10:00 AM – 10:30 PM,Sunday: 11:00 AM – 7:00 PM
IT - Italian Trattoria La Vache Noire,"Place de la Vache Noire Centre commercial La Vache Noire, Arcueil",01 84 23 86 02,http://www.it-trattoria.com/,restaurant,Monday: 11:30 AM – 10:30 PM,Tuesday: 11:30 AM – 10:30 PM,Wednesday: 11:30 AM – 10:30 PM,Thursday: 11:30 AM – 10:30 PM,Friday: 11:30 AM – 11:00 PM,Saturday: 11:30 AM – 11:00 PM,Sunday: 11:30 AM – 10:30 PM
Dlo Loohcs,"1 Av. du Chaperon Vert, Gentilly",Not Available,Not Available,restaurant,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
La Pause,"11 Rue Georges Lebigot, Villejuif",09 52 56 95 21,Not Available,meal_takeaway,Monday: Closed,"Tuesday: 11:30 AM – 2:30 PM, 7:00 PM – 12:00 AM","Wednesday: 11:30 AM – 2:30 PM, 7:00 PM – 12:00 AM","Thursday: 11:30 AM – 2:30 PM, 7:00 PM – 12:00 AM","Friday: 10:30 AM – 2:30 PM, 7:00 PM – 2:00 AM",Saturday: 7:00 PM – 2:00 AM,Sunday: 7:00 – 11:30 PM
Lao Douang Paseuth,"Bd Masséna 129-131, Paris",01 45 83 65 16,https://lao-douang-paseuth-restaurant-paris13.eatbu.com/,liquor_store,"Monday: 12:00 – 3:00 PM, 6:30 – 10:30 PM","Tuesday: 12:00 – 3:00 PM, 6:30 – 10:30 PM",Wednesday: Closed,"Thursday: 12:00 – 3:00 PM, 6:30 – 10:30 PM","Friday: 12:00 – 3:00 PM, 6:30 – 10:30 PM","Saturday: 12:00 – 3:00 PM, 6:30 – 10:30 PM","Sunday: 12:00 – 3:00 PM, 6:30 – 10:30 PM"
Jardin d'Italie,"50 Av. de la République, Villejuif",01 46 77 84 09,https://jardinditalie.eatbu.com/,restaurant,"Monday: 11:30 AM – 2:30 PM, 6:30 – 10:30 PM","Tuesday: 11:30 AM – 2:30 PM, 6:30 – 10:30 PM","Wednesday: 11:30 AM – 2:30 PM, 6:30 – 10:30 PM","Thursday: 11:30 AM – 2:30 PM, 6:30 – 10:30 PM","Friday: 11:30 AM – 2:30 PM, 6:30 – 10:30 PM","Saturday: 11:30 AM – 2:30 PM, 6:30 – 10:30 PM","Sunday: 11:30 AM – 2:30 PM, 6:30 – 10:30 PM"
Restaurant Universitaire CIUP - CROUS,"17 Bd Jourdan, Paris",Not Available,Not Available,restaurant,"Monday: 11:30 AM – 2:00 PM, 6:30 – 9:00 PM","Tuesday: 11:30 AM – 2:00 PM, 6:30 – 9:00 PM","Wednesday: 11:30 AM – 2:00 PM, 6:30 – 9:00 PM","Thursday: 11:30 AM – 2:00 PM, 6:30 – 9:00 PM","Friday: 11:30 AM – 2:00 PM, 6:30 – 9:00 PM",Saturday: 10:00 AM – 3:00 PM,Sunday: Closed
Chope D'ivry Restaurant,Ivry-sur-Seine,Not Available,Not Available,restaurant,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
Pho94,"139 Bd de Stalingrad, Vitry-sur-Seine",01 79 61 79 43,https://www.pho94.fr/,restaurant,Monday: Closed,"Tuesday: 11:30 AM – 2:30 PM, 6:30 – 10:00 PM","Wednesday: 11:30 AM – 2:30 PM, 6:30 – 10:00 PM","Thursday: 11:30 AM – 2:30 PM, 6:30 – 10:00 PM","Friday: 11:30 AM – 2:30 PM, 6:30 – 10:00 PM","Saturday: 11:30 AM – 2:30 PM, 6:30 – 10:00 PM","Sunday: 11:30 AM – 2:30 PM, 6:30 – 10:00 PM"
Pizzeria Pasqualina,"84 Rue Jean le Galleu, Ivry-sur-Seine",01 46 58 96 72,Not Available,meal_takeaway,Monday: 12:00 – 2:00 PM,"Tuesday: 12:00 – 2:00 PM, 6:45 – 10:15 PM","Wednesday: 12:00 – 2:00 PM, 6:45 – 10:15 PM","Thursday: 12:00 – 2:00 PM, 6:45 – 10:15 PM","Friday: 12:00 – 2:00 PM, 6:45 – 10:15 PM","Saturday: 12:00 – 2:00 PM, 6:45 – 10:15 PM",Sunday: Closed
Restaurant Le Margoum,"3-5 rue danton, 36 - 38 Av. de Fontainebleau, Le Kremlin-Bicêtre",06 12 20 10 26,https://le-margoum.business.site/,restaurant,Monday: 12:00 – 10:00 PM,Tuesday: 12:00 – 10:00 PM,Wednesday: 12:00 – 10:00 PM,Thursday: 12:00 – 10:00 PM,Friday: 12:00 – 10:00 PM,Saturday: 12:00 – 10:00 PM,Sunday: 12:00 – 10:00 PM
Bar Restaurant Chanthala,Ivry-sur-Seine,Not Available,Not Available,restaurant,Monday: 10:30 AM – 6:00 PM,Tuesday: 10:30 AM – 6:00 PM,Wednesday: 11:00 AM – 8:30 PM,Thursday: 11:00 AM – 8:30 PM,Friday: 11:00 AM – 8:30 PM,Saturday: 11:00 AM – 8:30 PM,Sunday: 10:30 AM – 6:00 PM
Pepper Grill Ivry-sur-Seine,"59 Av. Maurice Thorez, Ivry-sur-Seine",01 46 70 69 83,Not Available,restaurant,Monday: 11:00 AM – 11:00 PM,Tuesday: 11:00 AM – 11:00 PM,Wednesday: 11:00 AM – 11:00 PM,Thursday: 11:00 AM – 11:00 PM,Friday: 11:00 AM – 11:00 PM,Saturday: 11:00 AM – 11:00 PM,Sunday: 11:00 AM – 11:00 PM
Indian Mann Mahal restaurant,"13 Bd Paul Vaillant Couturier, Villejuif",Not Available,https://indian-maan-mahal-villejuif.eatbu.com/,restaurant,Monday: 11:30 AM – 11:00 PM,Tuesday: 11:30 AM – 11:00 PM,Wednesday: 11:30 AM – 11:00 PM,Thursday: 11:30 AM – 11:00 PM,Friday: 11:30 AM – 11:00 PM,Saturday: 11:30 AM – 11:00 PM,Sunday: 11:30 AM – 11:00 PM
Poupiz,"6 Rue Roger Salengro, Le Kremlin-Bicêtre",01 46 72 13 72,https://link.snipfeed.co/poupiz94,meal_delivery,Monday: 12:00 – 11:00 PM,Tuesday: 12:00 – 11:00 PM,Wednesday: 12:00 – 11:00 PM,Thursday: 12:00 – 11:00 PM,Friday: 12:00 PM – 12:00 AM,Saturday: 12:00 PM – 12:00 AM,Sunday: Closed
L'oriental,"93 Rue Jean Jaurès, Villejuif",01 87 36 86 98,Not Available,restaurant,Monday: 12:00 – 11:00 PM,Tuesday: 12:00 – 11:00 PM,Wednesday: 12:00 – 11:00 PM,Thursday: 12:00 – 11:00 PM,Friday: 12:00 – 11:00 PM,Saturday: 12:00 – 11:00 PM,Sunday: 2:00 – 11:00 PM
Aux enfants gâtés,"4 Rue Danville, Paris",01 40 47 56 81,http://www.auxenfantsgates.fr/,restaurant,Monday: Closed,Tuesday: 9:00 AM – 11:00 PM,Wednesday: 9:00 AM – 11:00 PM,Thursday: 9:00 AM – 11:00 PM,Friday: 9:00 AM – 11:00 PM,Saturday: Closed,Sunday: Closed
Chez Papa Montparnasse - Denfert 14ème,"6 Rue Gassendi, Paris",01 43 22 41 19,https://www.chezpapamontparnasse.com/,restaurant,Monday: 9:00 AM – 11:30 PM,Tuesday: 9:00 AM – 11:30 PM,Wednesday: 9:00 AM – 12:30 AM,Thursday: 9:00 AM – 12:30 AM,Friday: 9:00 AM – 12:30 AM,Saturday: 10:00 AM – 12:30 AM,Sunday: 10:00 AM – 11:00 PM
Il était un square,"54 Rue Corvisart, Paris",01 43 37 68 07,http://www.iletaitunsquare.com/,restaurant,"Monday: 12:00 – 3:00 PM, 7:30 – 10:00 PM","Tuesday: 12:00 – 3:00 PM, 7:30 – 10:00 PM","Wednesday: 12:00 – 3:00 PM, 7:30 – 10:00 PM","Thursday: 12:00 – 3:00 PM, 7:30 – 10:00 PM","Friday: 12:00 – 3:00 PM, 7:30 – 10:00 PM","Saturday: 12:00 – 2:30 PM, 7:30 – 10:00 PM",Sunday: Closed
Restaurant Les 5,"136 Rue Mouffetard, Paris",01 45 35 73 16,https://clicks.tastycloud.fr/06f8a4cfa29d87d178454dd9c9808231ca4697d3262c6c842b914402fa5ef732/0/menu/7238,restaurant,Monday: 10:00 AM – 11:00 PM,Tuesday: 10:00 AM – 11:00 PM,Wednesday: 10:00 AM – 11:00 PM,Thursday: 10:00 AM – 11:00 PM,Friday: 10:00 AM – 11:00 PM,Saturday: 10:00 AM – 11:00 PM,Sunday: 10:00 AM – 11:00 PM
La Table de Colette,"17 Rue Laplace, Paris",Not Available,http://www.latabledecolette.fr/,restaurant,"Monday: 12:00 – 1:30 PM, 7:30 – 9:00 PM","Tuesday: 12:00 – 1:30 PM, 7:30 – 9:00 PM","Wednesday: 12:00 – 1:30 PM, 7:30 – 9:00 PM","Thursday: 12:00 – 1:30 PM, 7:30 – 9:00 PM","Friday: 12:00 – 1:30 PM, 7:30 – 9:00 PM",Saturday: Closed,Sunday: Closed
Auberge de la Butte,"8 Rue de la Butte aux Cailles, Paris",01 45 80 32 47,https://auberge-de-la-butte.fr/fr,restaurant,Monday: 9:00 AM – 12:00 AM,Tuesday: 9:00 AM – 12:00 AM,Wednesday: 9:00 AM – 12:00 AM,Thursday: 9:00 AM – 12:00 AM,Friday: 9:00 AM – 12:00 AM,Saturday: 9:00 AM – 12:00 AM,Sunday: 9:00 AM – 12:00 AM
La Fontaine Cuvier Restaurant,"20 Rue Cuvier, Paris",01 55 43 83 22,https://www.facebook.com/lafontainecuvier,restaurant,Monday: 6:30 AM – 10:00 PM,Tuesday: 6:30 AM – 10:00 PM,Wednesday: 6:30 AM – 10:00 PM,Thursday: 6:30 AM – 10:00 PM,Friday: 6:30 AM – 10:00 PM,Saturday: 10:00 AM – 10:00 PM,Sunday: 10:00 AM – 10:00 PM
Restaurant Marty,"20 Av. des Gobelins, Paris",01 43 31 39 51,http://martyrestaurant.fr/,restaurant,"Monday: 12:00 – 2:30 PM, 7:00 – 10:30 PM","Tuesday: 12:00 – 2:30 PM, 7:00 – 10:30 PM","Wednesday: 12:00 – 2:30 PM, 7:00 – 10:30 PM","Thursday: 12:00 – 2:30 PM, 7:00 – 10:30 PM","Friday: 12:00 – 2:30 PM, 7:00 – 10:30 PM","Saturday: 12:00 – 2:30 PM, 7:00 – 11:00 PM","Sunday: 12:00 – 2:30 PM, 7:00 – 10:30 PM"
Lion Sot Restaurant,"6 Av. René Coty, Paris",06 10 85 55 33,https://lionsot.com/,bar,Monday: Closed,"Tuesday: 12:00 – 3:00 PM, 7:00 – 10:30 PM","Wednesday: 12:00 – 3:00 PM, 7:00 – 10:30 PM","Thursday: 12:00 – 3:00 PM, 7:00 – 10:30 PM","Friday: 12:00 – 3:00 PM, 7:00 – 10:30 PM","Saturday: 12:00 – 3:00 PM, 7:00 – 10:30 PM",Sunday: Closed
L'Hommage,"36 Av. de Choisy, Paris",01 44 24 38 70,http://www.lhommageparis.com/,restaurant,Monday: Closed,"Tuesday: 12:00 – 2:00 PM, 7:00 – 9:30 PM","Wednesday: 12:00 – 2:00 PM, 7:00 – 9:30 PM","Thursday: 12:00 – 2:00 PM, 7:00 – 9:30 PM","Friday: 12:00 – 2:00 PM, 7:00 – 9:30 PM","Saturday: 12:00 – 2:00 PM, 7:00 – 9:30 PM",Sunday: Closed
Chez Lionel Restaurant,"6 Rue de Chevreuse, Paris",01 43 27 43 27,https://www.facebook.com/Chez-Lionel-Restaurant-2202328413425830/?modal=admin_todo_tour,restaurant,"Monday: 12:00 – 2:30 PM, 7:00 – 11:00 PM","Tuesday: 12:00 – 2:30 PM, 7:00 – 11:00 PM","Wednesday: 12:00 – 2:30 PM, 7:00 – 11:00 PM","Thursday: 12:00 – 2:30 PM, 7:00 – 10:30 PM","Friday: 12:00 – 2:30 PM, 7:00 – 11:00 PM","Saturday: 12:00 – 2:30 PM, 7:00 – 11:00 PM",Sunday: Closed
Le Triomphe,"5 Bd de Port-Royal, Paris",09 52 88 01 40,https://restaurant-le-triomphe-port-royal-paris13.eatbu.com/,bar,"Monday: 12:00 – 2:30 PM, 7:00 – 9:30 PM","Tuesday: 12:00 – 2:30 PM, 7:00 – 9:30 PM","Wednesday: 12:00 – 2:30 PM, 7:00 – 9:30 PM","Thursday: 12:00 – 2:30 PM, 7:00 – 9:30 PM","Friday: 12:00 – 2:30 PM, 7:00 – 9:30 PM","Saturday: 12:00 – 2:30 PM, 7:00 – 9:30 PM",Sunday: Closed
La Table d'Hami,"5 Rue Daubenton, Paris",01 45 35 04 26,https://la-table-hami.fr/index.php/la-carte/,restaurant,"Monday: 12:00 – 2:45 PM, 7:30 – 10:30 PM","Tuesday: 12:00 – 2:45 PM, 7:30 – 10:30 PM","Wednesday: 12:00 – 2:45 PM, 7:30 – 10:30 PM","Thursday: 12:00 – 2:45 PM, 7:30 – 10:30 PM","Friday: 12:00 – 2:45 PM, 7:30 – 10:30 PM","Saturday: 12:00 – 2:30 PM, 7:30 – 10:30 PM",Sunday: Closed
Le Gentilly,"97 Rue de l'Amiral Mouchez, Paris",Not Available,http://legentilly.eatbu.com/,restaurant,Monday: 7:00 AM – 2:00 AM,Tuesday: 7:00 AM – 2:00 AM,Wednesday: 7:00 AM – 2:00 AM,Thursday: 7:00 AM – 2:00 AM,Friday: 7:00 AM – 2:00 AM,Saturday: Closed,Sunday: Closed
Les Frangins,"3 Rue des Gobelins, Paris",01 47 07 23 46,https://restaurant-les-frangins.fr/,restaurant,Monday: 11:00 AM – 12:00 AM,Tuesday: 11:00 AM – 12:00 AM,Wednesday: 11:00 AM – 12:00 AM,Thursday: 11:00 AM – 12:00 AM,Friday: 11:00 AM – 12:00 AM,Saturday: 11:00 AM – 12:00 AM,Sunday: Closed
La Truffière,"4 Rue Blainville, Paris",01 46 33 29 82,http://www.la-truffiere.fr/,liquor_store,Monday: Closed,Tuesday: 6:30 – 9:15 PM,Wednesday: 6:30 – 9:15 PM,"Thursday: 12:00 – 1:15 PM, 6:30 – 9:15 PM","Friday: 12:00 – 1:15 PM, 6:30 – 9:15 PM","Saturday: 12:00 – 1:15 PM, 6:30 – 9:15 PM",Sunday: Closed
Les Tanneurs de la Butte,"22 Rue de la Butte aux Cailles, Paris",01 45 89 22 11,https://www.facebook.com/Les-Tanneurs-de-la-Butte-1479367295704382/,bar,Monday: 8:00 AM – 2:00 AM,Tuesday: 8:00 AM – 2:00 AM,Wednesday: 8:00 AM – 2:00 AM,Thursday: 8:00 AM – 2:00 AM,Friday: 8:00 AM – 2:00 AM,Saturday: 8:00 AM – 2:00 AM,Sunday: 8:00 AM – 2:00 AM
restaurant A MI-CHEMIN Paris 14 ème,"31 Rue Boulard, Paris",01 45 39 56 45,http://www.restaurant-amichemin.fr/,restaurant,Monday: Closed,Tuesday: Closed,"Wednesday: 12:00 – 3:00 PM, 7:00 PM – 12:00 AM","Thursday: 12:00 – 3:00 PM, 7:00 PM – 12:00 AM","Friday: 12:00 – 3:00 PM, 7:00 PM – 12:00 AM","Saturday: 12:00 – 3:00 PM, 7:00 PM – 12:00 AM",Sunday: Closed
La Maison,"8 Bd de l'Hôpital, Paris",09 88 08 98 67,Not Available,restaurant,Monday: 7:00 AM – 2:00 AM,Tuesday: 7:00 AM – 2:00 AM,Wednesday: 7:00 AM – 2:00 AM,Thursday: 7:00 AM – 2:00 AM,Friday: 7:00 AM – 2:00 AM,Saturday: 7:00 AM – 2:00 AM,Sunday: 7:00 AM – 2:00 AM
Sourire,"15 Rue de la Santé, Paris",01 47 07 07 45,http://www.sourire-restaurant.com/,restaurant,Monday: Closed,Tuesday: 7:30 – 11:00 PM,Wednesday: 7:30 – 11:00 PM,Thursday: 7:30 – 11:00 PM,"Friday: 12:15 – 2:30 PM, 7:30 – 11:00 PM","Saturday: 12:15 – 2:30 PM, 7:30 – 11:00 PM",Sunday: Closed
Restaurant La dédicace avec terrasse,"9 Rue Laplace, Paris",09 83 72 77 64,Not Available,restaurant,Monday: 11:00 AM – 11:00 PM,Tuesday: 11:00 AM – 11:00 PM,Wednesday: 11:00 AM – 11:00 PM,Thursday: 11:00 AM – 11:00 PM,Friday: 11:00 AM – 11:00 PM,Saturday: 11:00 AM – 11:00 PM,Sunday: Closed
Oh Purée!,"8 Rue Tournefort, Paris",01 43 37 10 66,http://ohpureeparis.com/,restaurant,Monday: Closed,"Tuesday: 12:00 – 2:00 PM, 7:00 – 10:00 PM","Wednesday: 12:00 – 2:00 PM, 7:00 – 10:00 PM","Thursday: 12:00 – 2:00 PM, 7:00 – 10:00 PM","Friday: 12:00 – 2:00 PM, 7:00 – 10:00 PM","Saturday: 12:00 – 2:00 PM, 7:00 – 10:00 PM",Sunday: Closed
Bar Les Mains D' Or Restaurant,"22 Rue de l'Amiral Mouchez, Paris",01 53 80 31 89,Not Available,restaurant,Monday: 7:00 AM – 1:00 AM,Tuesday: 7:00 AM – 1:00 AM,Wednesday: 7:00 AM – 1:00 AM,Thursday: 7:00 AM – 1:00 AM,Friday: 7:00 AM – 1:00 AM,Saturday: 8:30 AM – 1:00 AM,Sunday: Closed
Chez Papa 13,"27 Rue de la Colonie, Paris",01 45 88 30 98,https://chezpapa13.fr/fr,restaurant,Monday: Closed,"Tuesday: 12:00 – 2:30 PM, 6:00 – 10:30 PM","Wednesday: 12:00 – 2:30 PM, 6:00 – 10:30 PM","Thursday: 12:00 – 2:30 PM, 6:00 – 10:30 PM","Friday: 12:00 – 2:30 PM, 6:00 – 10:30 PM","Saturday: 12:00 – 2:30 PM, 6:00 – 10:30 PM","Sunday: 12:00 – 2:30 PM, 6:00 – 10:30 PM"
Bangkok Thaïlande,"35 Bd Auguste Blanqui, Paris",01 45 80 76 59,https://deliveroo.fr/fr/menu/paris/13eme-butte-aux-cailles/bangkok-thailand,restaurant,Monday: Closed,"Tuesday: 12:00 – 3:00 PM, 7:00 – 11:00 PM","Wednesday: 12:00 – 3:00 PM, 7:00 – 11:00 PM","Thursday: 12:00 – 3:00 PM, 7:00 – 11:00 PM","Friday: 12:00 – 3:00 PM, 7:00 – 11:00 PM","Saturday: 12:00 – 3:00 PM, 7:00 – 11:00 PM",Sunday: Closed
Baan Issan,"12 Rue Véronèse, Paris",01 77 15 83 19,https://www.facebook.com/baan.issan13/,meal_takeaway,"Monday: 12:00 – 2:30 PM, 7:00 – 10:30 PM","Tuesday: 12:00 – 2:30 PM, 7:00 – 10:30 PM","Wednesday: 12:00 – 2:30 PM, 7:00 – 10:30 PM","Thursday: 12:00 – 2:30 PM, 7:00 – 10:30 PM","Friday: 12:00 – 2:30 PM, 7:00 – 10:30 PM","Saturday: 12:00 – 2:30 PM, 7:00 – 10:30 PM",Sunday: Closed
La Bonne Mer,"22 Rue du Moulin des Prés, Paris",01 45 81 42 37,https://www.instagram.com/labonnemerparis/?hl=fr,restaurant,Monday: Closed,"Tuesday: 12:00 – 2:30 PM, 7:00 – 10:30 PM","Wednesday: 12:00 – 2:30 PM, 7:00 – 10:30 PM","Thursday: 12:00 – 2:30 PM, 7:00 – 10:30 PM","Friday: 12:00 – 2:30 PM, 7:00 – 11:00 PM","Saturday: 12:00 – 2:30 PM, 7:00 – 11:00 PM",Sunday: Closed
Restaurant Bistronomique FLORINA,"47 Bd de Port-Royal, Paris",09 84 30 74 72,https://florina-restaurant.com/fr,restaurant,Monday: Closed,"Tuesday: 12:00 – 2:00 PM, 7:00 – 10:00 PM","Wednesday: 12:00 – 2:00 PM, 7:00 – 10:00 PM","Thursday: 12:00 – 2:00 PM, 7:00 – 10:00 PM","Friday: 12:00 – 2:00 PM, 7:00 – 10:00 PM",Saturday: 7:00 – 10:00 PM,Sunday: Closed
Restaurant Gallery,"90 Rue d'Assas, Paris",09 84 27 21 21,http://galleryparis.eatbu.com/,restaurant,"Monday: 11:30 AM – 4:00 PM, 7:00 PM – 12:00 AM","Tuesday: 11:30 AM – 4:00 PM, 7:00 PM – 12:00 AM","Wednesday: 11:30 AM – 4:00 PM, 7:00 PM – 12:00 AM","Thursday: 11:30 AM – 4:00 PM, 7:00 PM – 12:00 AM","Friday: 11:30 AM – 4:00 PM, 7:00 PM – 12:00 AM","Saturday: 11:30 AM – 4:00 PM, 7:00 PM – 12:00 AM",Sunday: Open 24 hours
